Gene ID	Gene name	Control1	Control2	Control3	Control4	Infection10	Infection7	Infection8	Infection9
ENSMUSG00000056706	Krtap7-1	0	0	0	0	0	0	0	0.06738475
ENSMUSG00000091212	Krtap11-1	0	0	0	0	0.039345542	0	0	0
ENSMUSG00000002489	Tiam1	87.09335401	80.43926542	90.39720086	85.64062463	74.87456641	81.30723597	89.30451621	111.1848375
ENSMUSG00000022982	Sod1	406.3859412	404.7100542	428.3778068	531.0508041	467.7004577	421.3251338	579.3266476	422.9740758
ENSMUSG00000022983	Scaf4	20.87854377	17.51991576	20.17794662	25.25806441	24.59096375	21.89533441	20.68807067	24.1237405
ENSMUSG00000053414	Hunk	26.76927576	25.59431173	25.42421274	20.12752007	16.28905438	18.75828357	21.53743428	18.328652
ENSMUSG00000046119	1110008E08Rik	0	0.22852064	0	0.078931451	0	0	0	0
ENSMUSG00000022978	Mis18a	5.890731992	6.474751478	6.725982207	4.735887076	6.059213467	6.018015891	8.311629565	8.490478501
ENSMUSG00000097757	Gm17518	0.298264911	0.457041281	0.067259822	0	0	0.064021446	0.121337658	0.269539
ENSMUSG00000039956	Mrap	0.298264911	0.22852064	0.33629911	0.473588708	0.98363855	3.329115174	0.970701263	1.347695
ENSMUSG00000039929	Urb1	7.382056547	5.71301601	5.179006299	5.051612881	6.059213467	4.161393967	7.037584158	6.873244501
ENSMUSG00000039903	Eva1c	1.64045701	1.142603202	1.748755374	17.75957654	2.636151314	1.984664815	2.002071355	1.95415775
ENSMUSG00000083226	Gm7831	0.298264911	0.457041281	0.672598221	0.394657256	0.039345542	0.192064337	0.303344145	0.33692375
ENSMUSG00000022972	1110004E09Rik	22.14616964	21.4809402	17.89111267	21.94294345	17.31203848	19.71860526	20.93074599	18.059113
ENSMUSG00000022973	Synj1	305.7215338	327.3177306	311.3457164	336.3269139	232.8469175	292.8981138	314.0825274	366.9099638
ENSMUSG00000087354	4930404I05Rik	0	0.076173547	0	0	0.078691084	0.128042891	0.060668829	0.33692375
ENSMUSG00000022974	Paxbp1	64.57435323	66.04246508	61.67725684	11.83971769	90.888202	67.92675383	60.30481597	74.52753351
ENSMUSG00000039851	4932438H23Rik	2.460685516	1.828165123	1.95053484	1.183971769	3.186988901	2.560857826	2.123409013	1.95415775
ENSMUSG00000081176	H3f3a-ps2	0.447397366	0.380867734	0.269039288	0.078931451	0.354109878	0.256085783	0.121337658	0.47169325
ENSMUSG00000052471	Gm9881	1.565890783	2.13285931	1.816015196	1.973286282	1.298402886	1.536514696	0.667357118	1.14554075
ENSMUSG00000039830	Olig2	28.55886523	28.86977424	31.54485655	43.49122965	26.16478543	35.14777366	41.497479	25.7409745
ENSMUSG00000046160	Olig1	94.92280792	101.2346437	105.1271019	127.0007051	91.32100297	93.08718197	106.2917883	69.54106201
ENSMUSG00000022971	Ifnar2	18.2687258	18.73869251	15.60427872	15.86522171	36.39462634	34.76364499	24.26753158	41.84592976
ENSMUSG00000022969	Il10rb	7.083791636	7.084139852	6.995021495	6.314516102	13.06271994	13.70058937	12.43710993	22.84343025
ENSMUSG00000084866	A930006K02Rik	0.67109605	1.294950296	0.941637509	0.868245964	0.78691084	0.768257348	1.334714237	1.078156
ENSMUSG00000022967	Ifnar1	17.82132843	23.00441113	18.16015196	21.39042329	17.54811173	17.99002623	15.40988255	23.51727775
ENSMUSG00000084301	Gm7856	0	0	0.067259822	0	0.078691084	0	0	0.06738475
ENSMUSG00000082535	Gm7860	0	0	0	0.157862903	0.039345542	0.064021446	0.060668829	0.1347695
ENSMUSG00000022965	Ifngr2	16.10630519	19.95746926	16.88221534	20.20645153	21.3646293	24.20010645	22.38679788	29.04282725
ENSMUSG00000022964	Tmem50b	86.34769173	99.02561084	84.4110767	94.24415282	68.18582427	69.39924708	72.98460122	73.17983851
ENSMUSG00000085337	Gm15964	0	0	0	0.315725805	0.078691084	0	0.121337658	0.47169325
ENSMUSG00000039763	Dnajc28	11.70689776	10.7404701	14.52812157	14.44445558	3.068952275	8.898980945	8.372298394	7.075398751
ENSMUSG00000022962	Gart	28.93169637	27.3463033	27.91282616	18.07530234	28.32879023	28.04139319	29.18170672	32.075141
ENSMUSG00000022961	Son	586.6870799	580.7471208	550.1853445	537.4442517	497.996525	611.2127416	441.6084059	542.5820071
ENSMUSG00000022960	Donson	17.59762975	18.73869251	16.94947516	19.89072572	5.901831299	11.13973154	12.86179174	11.65756175
ENSMUSG00000022956	Atp5o	251.3627537	261.5799597	230.6339299	260.3159263	182.0124773	209.7342559	235.0310433	174.7286568
ENSMUSG00000085169	Gm10785	0.447397366	0.304694187	0.201779466	0.315725805	0.078691084	0.128042891	0	0.74123225
ENSMUSG00000058240	Cryzl1	59.42928351	66.11863862	60.66835951	69.38074567	42.68991306	56.72300084	51.26516046	52.89702876
ENSMUSG00000022957	Itsn1	104.5418513	103.5198501	112.5256823	123.4487898	63.38566815	82.65168633	81.35689961	75.87522851
ENSMUSG00000087190	D430001F17Rik	0.298264911	0.457041281	0.269039288	0.394657256	0.314764336	0.256085783	0.424681803	0.47169325
ENSMUSG00000039680	Mrps6	36.5374516	38.61998823	39.88507449	38.04495951	50.79509471	70.74369744	57.6353875	63.81335826
ENSMUSG00000089774	Slc5a3	31.09411697	30.54559227	36.32030392	35.59808452	35.52902442	45.83935508	33.18584943	41.98069926
ENSMUSG00000086331	Gm16310	1.491324555	0.914082562	1.076157153	1.26290322	0.432800962	0.768257348	0.606688289	0.74123225
ENSMUSG00000039672	Kcne2	5.145069715	3.732503793	3.968329502	4.735887076	2.596805772	1.984664815	1.092038921	0.9433865
ENSMUSG00000051989	Smim11	21.62420605	23.61379951	22.19574128	26.04737892	10.26918646	13.63656792	16.62325913	16.91357225
ENSMUSG00000051728	4930563D23Rik	0.074566228	0	0	0	0.078691084	0	0	0
ENSMUSG00000039639	Kcne1	0	0	0	0.157862903	0	0	0	0
ENSMUSG00000022951	Rcan1	27.06754067	26.35604719	25.76051185	41.20221756	47.72614244	41.35785389	40.52677773	41.37423651
ENSMUSG00000022949	Clic6	17.82132843	12.18776749	17.89111267	11.28719753	14.55785054	8.450830826	13.04379822	12.398794
ENSMUSG00000022952	Runx1	1.416758327	0.990256108	1.345196441	1.341834672	12.74795561	10.05136697	9.039655513	14.62249075
ENSMUSG00000100277	1810053B23Rik	0	0	0.067259822	0	0	0	0	0
ENSMUSG00000022948	Setd4	10.2155732	7.845875321	7.734879538	11.99758059	7.082197559	4.673565532	8.008285421	5.188625751
ENSMUSG00000051483	Cbr1	39.52010071	42.8095333	40.28863342	43.728024	24.35489049	24.39217079	37.61467395	30.25575275
ENSMUSG00000082815	Gm5678	0.894794733	0.457041281	1.210676797	0.789314513	0.550837588	0.320107228	0.424681803	0.539078
ENSMUSG00000022947	Cbr3	16.10630519	13.86358552	10.29075278	16.18094751	15.38410692	17.09372599	21.23409013	16.10495525
ENSMUSG00000022946	Dopey2	36.31375291	44.63769843	39.14521644	42.70191514	43.83093378	42.12611124	40.89079071	40.09392626
ENSMUSG00000097768	2310043M15Rik	0.223698683	0.152347094	0	2.367943538	0.39345542	0	0.242675316	0.20215425
ENSMUSG00000039456	Morc3	19.76005035	21.10007246	21.11958413	19.33820556	33.6404384	32.97104451	26.26960293	46.36070801
ENSMUSG00000022945	Chaf1b	0.372831139	0.609388374	0.201779466	0.236794354	3.895208657	2.048686261	1.213376579	2.156312
ENSMUSG00000047109	Cldn14	3.057215338	1.828165123	2.421353595	3.867641112	3.855863115	3.457158065	3.882805052	3.3692375
ENSMUSG00000062713	Sim2	0.223698683	0.457041281	0.605338399	0.078931451	0.236073252	0.064021446	0.121337658	0.20215425
ENSMUSG00000040820	Hlcs	4.846804804	5.255974729	7.667619716	9.392842701	6.846124307	6.082037337	5.338856947	6.334166501
ENSMUSG00000022941	Ripply3	0.447397366	0.609388374	0.269039288	0.394657256	0.629528672	0.44815012	0.667357118	0.47169325
ENSMUSG00000022940	Pigp	26.54557708	27.4986504	26.56762972	22.17973781	21.04986497	25.60857826	22.26546022	26.8191305
ENSMUSG00000040785	Ttc3	2110.373378	2102.923107	1994.119205	2188.927007	1077.005521	1479.407566	1426.202831	1301.603831
ENSMUSG00000022898	Dscr3	26.24731217	23.7661466	26.36585025	24.15302409	13.96766741	23.23978477	18.07931103	24.1237405
ENSMUSG00000022897	Dyrk1a	77.02691326	72.13634882	83.2003999	85.32489882	103.4000844	92.76707474	79.6581724	92.99095501
ENSMUSG00000081692	Gm15971	0.074566228	0	0	0	0.039345542	0.064021446	0	0
ENSMUSG00000043301	Kcnj6	3.877443843	4.646586355	3.833809858	4.814818528	1.416439512	2.368793489	1.941402526	1.7520035
ENSMUSG00000062609	Kcnj15	0.074566228	0.457041281	0.067259822	0	0.078691084	0	0.242675316	0.47169325
ENSMUSG00000040732	Erg	3.504612704	3.275462512	3.430250926	3.157258051	4.682119497	5.633887217	2.912103789	3.975700251
ENSMUSG00000022895	Ets2	90.07600312	82.11508345	97.05592325	102.3740923	116.2660766	114.214259	107.4444961	113.4085343
ENSMUSG00000086899	1600002D24Rik	0	0	0	0	0.078691084	0	0.060668829	0
ENSMUSG00000022913	Psmg1	20.72941131	17.82460995	20.31246626	22.41653216	16.32839993	19.71860526	14.86386309	20.95665725
ENSMUSG00000022914	Brwd1	134.3683424	140.7687145	128.0627012	165.3613904	113.7873074	116.7110954	116.7874957	112.8020715
ENSMUSG00000040681	Hmgn1	76.0575523	64.44282059	78.96303111	70.32792308	87.85859527	85.46862994	98.28350289	95.28203651
ENSMUSG00000023147	Wrb	48.46804804	38.77233532	52.59718086	55.48881024	32.14530781	33.67528041	38.7673817	34.29883775
ENSMUSG00000045275	Lca5l	2.535251743	3.123115419	2.623133061	3.788709661	2.832879023	2.304772043	2.912103789	2.8301595
ENSMUSG00000040666	Sh3bgr	6.934659181	7.769701774	7.734879538	11.12933463	9.010129116	6.018015891	6.066882894	6.603705501
ENSMUSG00000074892	B3galt5	20.20744772	27.4986504	34.77332801	29.20463697	33.75847503	33.73930186	37.3113298	39.55484826
ENSMUSG00000000159	Igsf5	0.447397366	0.152347094	0.807117865	0.473588708	0.59018313	0.768257348	0.303344145	1.078156
ENSMUSG00000000157	Itgb2l	0	0	0	0	0.078691084	0	0.060668829	0
ENSMUSG00000090223	Pcp4	354.9352441	375.154718	342.1507149	322.356047	276.2450503	255.6376325	213.3116026	236.116164
ENSMUSG00000050272	Dscam	40.41489544	39.99111207	41.49931022	43.09657239	21.32528376	27.52922163	32.45782349	23.78681675
ENSMUSG00000040605	Bace2	4.250274982	3.80867734	4.573667901	3.70977821	4.013245283	4.161393967	3.397454421	3.57139175
ENSMUSG00000000386	Mx1	0.298264911	1.066429655	1.345196441	2.525806441	117.092333	70.48761166	75.22934789	128.300564
ENSMUSG00000022938	Fam3b	0	0	0	0	0.236073252	0.064021446	0.060668829	0.06738475
ENSMUSG00000096156	Gm9242	0	0	0	0	0	0	0.121337658	0
ENSMUSG00000023341	Mx2	1.118493416	2.818421232	3.833809858	3.630846758	89.55045358	76.18552032	66.61437418	79.17708126
ENSMUSG00000000385	Tmprss2	0.223698683	0	0.269039288	0.63145161	0.432800962	0.384128674	0.060668829	0.1347695
ENSMUSG00000005251	Ripk4	0.298264911	0.304694187	0.672598221	0.473588708	0.629528672	0.256085783	0.424681803	0.6738475
ENSMUSG00000014039	Prdm15	11.63233153	11.80689975	13.38470459	12.3133064	6.806778765	8.130723597	7.583603618	6.536320751
ENSMUSG00000045975	C2cd2	13.34735477	15.76792419	14.39360192	14.44445558	9.324893452	13.95667515	13.89316183	15.29633825
ENSMUSG00000046962	Zbtb21	8.351417508	9.140825616	8.676517047	11.83971769	14.63654162	12.86831058	10.01035678	13.40956525
ENSMUSG00000080717	B230307C23Rik	0.596529822	0.837909015	1.479716086	2.289012087	0.865601924	2.304772043	1.820064868	1.01077125
ENSMUSG00000068141	Gm10232	0.596529822	0.990256108	0.605338399	0.552520159	0.511492046	0.320107228	0.364012974	0.33692375
ENSMUSG00000044697	Gm5479	0	0	0	0.315725805	0.078691084	0	0.182006487	0.1347695
ENSMUSG00000023795	Pisd-ps2	0.894794733	0.457041281	0.874377687	0.789314513	0.472146504	0.832278793	0.788694776	0.808617
ENSMUSG00000046201	Scaf8	24.83055384	23.9184937	27.57652705	25.57379021	46.89988606	38.09276016	26.51227825	38.94838551
ENSMUSG00000023800	Tiam2	30.12475601	29.32681552	28.45090474	19.49606846	14.20374066	19.33447659	19.89937589	26.48220675
ENSMUSG00000036983	Tfb1m	2.460685516	4.265718621	2.623133061	0.789314513	1.18036626	1.792600478	1.820064868	2.62800525
ENSMUSG00000091530	Cldn20	0	0	0	0	0.19672771	0.128042891	0	0.06738475
ENSMUSG00000023802	Nox3	0	0	0	0.157862903	0	0	0.060668829	0
ENSMUSG00000069729	Arid1b	136.4561968	137.493252	137.5463361	126.7639107	103.1640111	135.0212289	91.42792522	111.5217613
ENSMUSG00000081783	Gm15599	0	0	0	0.315725805	0	0.128042891	0	0
ENSMUSG00000004945	Tmem242	64.57435323	68.32767148	69.4793962	79.08931417	69.16946282	70.61565455	65.88634823	63.54381926
ENSMUSG00000101959	Ldhal6b	0	0.076173547	0.067259822	0.552520159	0.118036626	0.44815012	0.060668829	0.1347695
ENSMUSG00000034265	Zdhhc14	23.04096437	26.43222074	24.28079577	44.35947561	34.74211358	21.89533441	31.00177159	20.3501945
ENSMUSG00000096965	3300005D01Rik	0	0	0	0	0.078691084	0.128042891	0	0.06738475
ENSMUSG00000068120	Gm10231	15.13694423	19.0433867	16.68043587	28.33639101	36.04051647	18.75828357	40.76945305	21.49573525
ENSMUSG00000097186	Gm26595	0.149132455	0	0	0	0.039345542	0	0.060668829	0.06738475
ENSMUSG00000002365	Snx9	1.64045701	0.990256108	0.538078577	0.868245964	0.98363855	1.088364576	1.031370092	0.808617
ENSMUSG00000023805	Synj2	19.38721921	23.23293177	18.2946716	25.81058457	10.78067851	15.49318985	16.1379085	13.00525675
ENSMUSG00000015659	Serac1	1.491324555	1.523470936	1.479716086	2.131149184	0.826256382	1.216407467	1.031370092	1.347695
ENSMUSG00000034345	Gtf2h5	86.64595664	77.77319128	84.61285616	92.58659234	62.59875731	72.21619069	76.74606861	78.77277276
ENSMUSG00000034377	Tulp4	128.6267429	125.2293109	133.2417075	142.1555437	114.4955272	130.4116848	113.4507101	133.5565745
ENSMUSG00000051639	Gm5812	1.491324555	2.437553498	1.95053484	0	5.114920459	3.329115174	5.278188118	3.0996985
ENSMUSG00000058542	Gm15590	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000095869	Ppp1r2-ps6	0	0	0.067259822	0	0.039345542	0	0	0.1347695
ENSMUSG00000038141	Tmem181a	111.5510767	107.1761803	102.8402679	111.0565519	50.55902146	69.59131142	68.98045851	72.30383676
ENSMUSG00000092074	Dynlt1a	0	0	0.067259822	0	0.039345542	0.064021446	0	0
ENSMUSG00000097723	Gm26848	0	0	0.067259822	4.656955625	0	0	0	0
ENSMUSG00000096255	Dynlt1b	35.79178932	38.01059985	41.97012897	43.80695546	80.42228783	55.18648615	57.99940047	78.03154051
ENSMUSG00000096780	Tmem181b-ps	31.76521302	31.91671611	28.85446367	43.2544353	14.95130596	16.00536141	21.23409013	19.406808
ENSMUSG00000000579	Dynlt1c	0.596529822	0.380867734	0.672598221	1.105040318	1.849240474	1.216407467	2.123409013	1.2129255
ENSMUSG00000093880	Tmem181c-ps	0	0.076173547	0	0	0	0	0.060668829	0
ENSMUSG00000095677	Dynlt1f	0	0	0	0	0.078691084	0.128042891	0	0
ENSMUSG00000041831	Sytl3	0.298264911	0.304694187	0.470818754	0.552520159	3.383716611	2.304772043	1.031370092	2.425851
ENSMUSG00000052397	Ezr	46.00736252	39.30555015	46.54379687	61.48760054	120.7514684	109.9888436	82.81295151	101.6835878
ENSMUSG00000097103	Gm2885	2.758950427	1.828165123	2.488613417	3.630846758	1.613167222	1.984664815	3.276116763	2.08892725
ENSMUSG00000023806	Rsph3b	0	0.076173547	0	0.078931451	0.039345542	0	0	0
ENSMUSG00000052031	Tagap1	6.561828042	6.703272118	7.46584025	10.02429431	8.69536478	7.490509141	15.7132267	6.671090251
ENSMUSG00000094724	Rnaset2b	23.1155306	23.61379951	24.54983506	25.81058457	75.46474954	61.7166736	47.38235541	60.37673601
ENSMUSG00000095720	Gm1604b	1.043927188	0.380867734	0.941637509	1.815423379	0.275418794	0.832278793	0.364012974	0.33692375
ENSMUSG00000023809	Rps6ka2	49.58654145	44.94239261	46.14023794	48.93749979	27.54187939	29.00171488	46.71499829	34.02929875
ENSMUSG00000071322	Tcp10a	0.149132455	0.152347094	0.33629911	0.157862903	1.101675176	0.256085783	0.060668829	0.60646275
ENSMUSG00000079722	Ttll2	0	0	0	0	0	0	0.121337658	0
ENSMUSG00000071984	Fndc1	2.087854377	3.80867734	2.152314306	2.604737892	1.495130596	1.920643369	2.366084329	1.7520035
ENSMUSG00000033450	Tagap	22.66813324	24.07084079	21.52314306	27.54707649	39.46357862	29.70595078	33.18584943	30.5926765
ENSMUSG00000073471	Rsph3a	15.95717274	19.27190734	19.23630911	21.07469749	11.13478838	22.66359176	13.58981768	19.406808
ENSMUSG00000095687	Rnaset2a	8.351417508	8.150569508	8.743776869	9.708568506	36.15855309	20.48686261	22.69014203	32.41206475
ENSMUSG00000069135	Fgfr1op	17.07566615	17.82460995	17.01673498	19.89072572	17.54811173	17.41383322	15.22787606	14.1507975
ENSMUSG00000040899	Ccr6	0.447397366	0.22852064	0	0.078931451	0.275418794	0.512171565	0.182006487	0.1347695
ENSMUSG00000023861	Mpc1	78.81650273	93.16024774	76.94523645	8.603528189	87.74055864	90.65436704	74.74399726	96.42757726
ENSMUSG00000087478	4930506C21Rik	2.087854377	1.523470936	1.546975908	3.70977821	0.354109878	1.02434313	0.424681803	0.6738475
ENSMUSG00000073468	Sft2d1	11.18493416	12.49246168	12.64484655	13.02368946	16.05298113	19.14241225	15.28854489	21.293581
ENSMUSG00000055945	Prr18	76.5795159	91.33208261	84.54559634	105.294556	37.69302923	44.62294762	52.41786821	33.153297
ENSMUSG00000058159	T2	0.298264911	1.142603202	1.143416975	1.26290322	0.944293008	0.384128674	0.849363605	0.60646275
ENSMUSG00000097796	Gm16702	0.67109605	1.828165123	0.672598221	1.578629025	0.236073252	0.512171565	0.606688289	0.808617
ENSMUSG00000062327	T	0.149132455	0	0.201779466	0.078931451	0	0.064021446	0	0.33692375
ENSMUSG00000023868	Pde10a	89.40490707	97.19744572	87.50502851	89.82399155	29.7058842	56.14680783	51.08315397	68.05859751
ENSMUSG00000084390	Gm15425	0.223698683	0.22852064	0.067259822	1.973286282	0.078691084	0	0.182006487	0.60646275
ENSMUSG00000099104	Gm17087	0.074566228	0	0.067259822	0	0.078691084	0	0	0
ENSMUSG00000023873	1700010I14Rik	1.118493416	1.294950296	1.681495552	1.341834672	0.747565298	1.152386022	1.274045408	1.4824645
ENSMUSG00000097049	6530411M01Rik	0	0.076173547	0.134519644	0.078931451	0.039345542	0.064021446	0.121337658	0.06738475
ENSMUSG00000097958	Gm8492	0.074566228	0	0	0.078931451	0	0	0.060668829	0
ENSMUSG00000101935	Gm17748	0	0.076173547	0	0.236794354	0.236073252	0.064021446	0.121337658	0
ENSMUSG00000046173	Pabpc6	0.074566228	0	0	0	0	0	0	0
ENSMUSG00000062078	Qk	412.5003719	412.7844501	440.6863542	420.3889095	290.5274821	394.4361266	291.5137231	322.5034135
ENSMUSG00000037196	Pacrg	14.98781178	15.38705645	17.6893332	16.18094751	13.41682982	12.4841819	10.98105804	12.129255
ENSMUSG00000089907	Gm16169	0.149132455	0.152347094	0.470818754	0	0.078691084	0.640214456	0.242675316	0.1347695
ENSMUSG00000023826	Park2	7.680321458	7.084139852	9.7526742	10.89254028	7.790417315	8.066702152	8.61497371	7.614476751
ENSMUSG00000099797	Gm3145	0.223698683	0.380867734	0.269039288	0.236794354	0.157382168	0.768257348	0.121337658	0.269539
ENSMUSG00000099618	Gm28118	0	0	0.067259822	0	0	0	0	0
ENSMUSG00000023827	Agpat4	64.35065455	64.82368833	71.36267122	70.56471744	58.15271107	74.58498418	65.64367292	61.79181576
ENSMUSG00000014426	Map3k4	49.95937259	44.86621907	46.81283616	46.01703609	37.65368369	35.59592378	43.3782127	41.84592976
ENSMUSG00000097350	4732491K20Rik	4.101142526	2.361379951	3.295731281	5.130544333	3.108297817	4.289436858	4.489493342	2.76277475
ENSMUSG00000059481	Plg	0.298264911	0.380867734	0	0.394657256	0.314764336	0.320107228	0.060668829	0.06738475
ENSMUSG00000023828	Slc22a3	3.430046476	2.361379951	3.093951815	2.604737892	1.259057344	1.600536141	2.184077842	1.347695
ENSMUSG00000040966	Slc22a2	1.118493416	1.67581803	1.210676797	1.26290322	2.085313726	2.176729152	3.215447934	4.851702001
ENSMUSG00000023829	Slc22a1	0.149132455	0.457041281	0.201779466	0.078931451	0.19672771	0.192064337	0.121337658	0.06738475
ENSMUSG00000023830	Igf2r	22.44443455	22.39502276	20.04342698	20.52217733	23.52863411	20.16675538	30.75909627	29.44713575
ENSMUSG00000089769	Gm16574	0	0	0	0	0.078691084	0	0	0
ENSMUSG00000089817	Gm7162	0.074566228	0.152347094	0.067259822	0.63145161	0.078691084	0.44815012	0.060668829	0.1347695
ENSMUSG00000068037	Mas1	8.575116191	10.20725527	8.071178648	11.91864914	2.55746023	4.481501195	5.338856947	5.323395251
ENSMUSG00000073460	Pnldc1	0.074566228	0.076173547	0.067259822	0	0.19672771	0.128042891	0.060668829	0.06738475
ENSMUSG00000057388	Mrpl18	81.05348956	75.25946424	76.33989805	73.01159243	57.20841806	70.35956877	60.66882894	70.68660276
ENSMUSG00000068039	Tcp1	218.5536135	215.9520052	204.9406778	25.33699586	201.7639393	221.3861591	178.0023441	192.6530003
ENSMUSG00000062480	Acat3	2.162420605	1.599644483	2.959432171	1.89435483	2.242695894	4.865629869	1.941402526	2.964929
ENSMUSG00000023832	Acat2	34.30046476	33.13549286	41.70108968	62.3558465	29.62719312	28.6175862	40.0414271	27.762517
ENSMUSG00000089695	Gm15946	9.469910924	10.28342882	10.29075278	7.656350773	10.38722309	10.94766721	11.5270775	11.320638
ENSMUSG00000060475	Wtap	21.40050736	18.73869251	21.92670199	27.94173375	44.06700703	28.68160765	27.84699249	28.4363645
ENSMUSG00000006818	Sod2	117.5163749	125.5340051	115.8886734	115.3188503	163.6381091	151.4747404	153.6741437	167.7206428
ENSMUSG00000055602	Tcp10b	0.074566228	0	0.201779466	0.078931451	0.19672771	0	0	0
ENSMUSG00000067049	Unc93a	0	0	0.134519644	0	1.652512764	1.856621924	0.364012974	0.9433865
ENSMUSG00000038347	Tcte2	2.684384199	2.437553498	2.824912527	4.262298369	3.580444321	1.792600478	4.246818026	2.2910815
ENSMUSG00000090211	Gm16050	0	0	0	2.999395148	0	0	0	0
ENSMUSG00000060417	Gm8603	0	0	0	0.078931451	0	0	0	0
ENSMUSG00000079711	Smok4a	0	0	0	0.157862903	0	0	0	0
ENSMUSG00000085705	Gm16046	3.430046476	2.13285931	2.623133061	2.841532246	1.259057344	1.344450359	1.69872721	1.28031025
ENSMUSG00000068036	Afdn	129.7452363	117.0787414	120.6641208	128.2636083	102.8885923	107.8761359	98.04082757	100.7402013
ENSMUSG00000089883	Gm3355	0.223698683	0.380867734	0.538078577	0.078931451	0.314764336	0.640214456	0.242675316	0.33692375
ENSMUSG00000048826	Dact2	33.25653758	39.68641788	30.80499851	37.80816516	16.44643655	28.36150042	24.08552509	24.6628185
ENSMUSG00000023886	Smoc2	9.395344696	9.750213991	8.13843847	7.814213676	14.67588716	16.9656831	10.19236326	23.11296925
ENSMUSG00000023885	Thbs2	2.908082882	2.818421232	4.909967011	2.841532246	9.639657788	7.874637815	5.15685046	7.277553001
ENSMUSG00000079311	Gm3222	0	0	0	0	0.039345542	0.064021446	0	0
ENSMUSG00000046991	Wdr27	0.074566228	0.152347094	0.538078577	0.710383061	0.629528672	0.576193011	0.606688289	0.1347695
ENSMUSG00000050088	1600012H06Rik	14.83867932	14.24445325	14.79716086	14.91804429	16.28905438	18.75828357	16.92660328	19.406808
ENSMUSG00000023883	Phf10	31.31781565	31.45967483	31.81389584	15.94415316	22.07284906	27.59324307	31.79046637	26.8191305
ENSMUSG00000079710	Gm3448	0	0	0	0.710383061	0	0	0	0
ENSMUSG00000036552	Ermard	16.85196747	14.24445325	14.99894032	29.75715713	24.74834591	21.63924863	21.23409013	26.2800525
ENSMUSG00000079707	Tcte3	1.193059644	1.142603202	1.076157153	1.736491928	3.305025527	1.792600478	1.395383066	2.49323575
ENSMUSG00000101556	Gm28869	0.149132455	0.304694187	0.403558932	0.552520159	1.141020718	1.088364576	0.54601946	1.2129255
ENSMUSG00000014773	Dll1	2.684384199	3.732503793	3.766550036	1.89435483	5.429684795	6.338123119	5.096181631	6.536320751
ENSMUSG00000097566	A930024N18Rik	2.162420605	1.371123842	0.672598221	1.578629025	1.613167222	3.265093728	1.880733697	2.425851
ENSMUSG00000014763	Fam120b	31.1686832	33.13549286	30.80499851	34.09838695	14.79392379	25.73662115	31.60845988	23.5846625
ENSMUSG00000014769	Psmb1	271.421069	270.2637441	250.5428372	233.5581643	274.8679564	308.3272822	254.5057374	294.2692033
ENSMUSG00000014767	Tbp	20.05831526	20.49068409	15.67153854	17.99637089	21.28593822	18.3741549	15.10653841	16.23972475
ENSMUSG00000014771	Pdcd2	14.61498064	16.30113902	13.51922424	0	12.31515464	15.87731852	19.05001229	16.3071095
ENSMUSG00000051977	Prdm9	2.162420605	2.742247685	2.017794662	2.210080636	1.416439512	1.728579032	2.062740184	1.28031025
ENSMUSG00000023852	Chd1	53.09115416	49.51280542	49.83952815	40.80756031	64.40865224	59.6039659	47.13968009	71.09091126
ENSMUSG00000048027	Rgmb	3.057215338	2.589900591	2.28683395	4.183366917	9.403584536	5.633887217	5.338856947	5.592934251
ENSMUSG00000060149	BC002059	7.904020141	7.160313399	8.541997403	8.524596737	4.878847207	5.761930108	9.100324342	7.142783501
ENSMUSG00000096696	Zfp960	3.057215338	4.265718621	5.044486655	4.499092722	1.495130596	3.841286739	4.792837487	5.592934251
ENSMUSG00000095990	Zfp97	0.298264911	0	0	0	0.19672771	0.192064337	0.060668829	0.06738475
ENSMUSG00000072761	Gm6712	0	0.076173547	0.470818754	0.236794354	0.039345542	0.064021446	0.364012974	0.4043085
ENSMUSG00000043801	Oaz1-ps	0.447397366	1.066429655	0.470818754	0.394657256	0.432800962	0.256085783	0.121337658	0.60646275
ENSMUSG00000097379	Gm26873	0.223698683	0.380867734	0.134519644	3.0783266	0.118036626	0	0.242675316	0.1347695
ENSMUSG00000047786	Lix1	78.96563518	77.31615	75.12922125	67.32852793	29.94195746	48.97640592	38.28203106	48.71917426
ENSMUSG00000023845	Lnpep	3.206347793	3.199288966	4.573667901	4.262298369	8.380600444	7.298444804	5.338856947	9.164326001
ENSMUSG00000080316	Spaca6	28.18603409	24.22318788	24.95339399	28.96784262	27.18776952	23.559892	29.12103789	27.02128475
ENSMUSG00000003665	Has1	1.267625872	1.828165123	2.757652705	1.578629025	0.354109878	0.896300239	1.516720724	0.539078
ENSMUSG00000045551	Fpr1	0	0	0	0	0.59018313	1.088364576	0.54601946	1.078156
ENSMUSG00000052270	Fpr2	0.372831139	0.380867734	0.672598221	0.315725805	21.44332039	15.23710406	10.25303209	17.6548045
ENSMUSG00000090957	Gm7535	0.820228505	0.914082562	0.470818754	1.89435483	2.085313726	1.02434313	2.062740184	0.47169325
ENSMUSG00000071273	Gm5145	0.149132455	0.380867734	0.269039288	0.473588708	0.118036626	0.192064337	0.060668829	0.539078
